Name,Date,State
Jonesville,11/01/1902,Indiana
Judson,09/15/1900,Indiana
Judyville,08/01/1904,Indiana
Julietta,06/01/1901,Indiana
Kappa,05/02/1904,Indiana
Kempton,07/01/1903,Indiana
Kendallville,09/15/1900,Indiana
Kent,04/01/1903,Indiana
Kentland,01/01/1903,Indiana
Kewanna,10/01/1900,Indiana
Keystone,02/02/1903,Indiana
Kimmell,12/01/1902,Indiana
Kingman,11/15/1900,Indiana
Kingsbury,09/01/1903,Indiana
Kirklin,11/01/1901,Indiana
Kitchell,10/15/1903,Indiana
Knightstown,10/15/1900,Indiana
Knox,09/01/1903,Indiana
Kokomo,05/01/1900,Indiana
Kouts,11/15/1904,Indiana
Ladoga,08/01/1899,Indiana
Lafayette,04/03/1899,Indiana
Lafontaine,02/01/1902,Indiana
Lagrange,10/01/1900,Indiana
Lagro,08/01/1902,Indiana
Lake,12/15/1904,Indiana
Lake Cicott,09/15/1903,Indiana
Lakeville,11/15/1902,Indiana
Lamar,12/15/1904,Indiana
Laotto,12/01/1902,Indiana
Lapel,02/16/1903,Indiana
Laporte,09/15/1900,Indiana
Larwill,03/01/1904,Indiana
Lawrence,10/01/1900,Indiana
Lawrenceburg,10/01/1901,Indiana
Lebanon,10/03/1898,Indiana
Leesburg,07/01/1902,Indiana
Leiters Ford,12/01/1903,Indiana
Lena,12/01/1904,Indiana
Letts,11/01/1900,Indiana
Lewis,09/15/1903,Indiana
Lewisville,12/01/1900,Indiana
Lexington,07/01/1901,Indiana
Liberty,11/01/1901,Indiana
Liberty Center,04/01/1902,Indiana
Ligonier,10/01/1901,Indiana
Lima,11/01/1902,Indiana
Lincoln,07/01/1902,Indiana
Linden,11/01/1900,Indiana
Linton,10/15/1904,Indiana
Littles,09/01/1903,Indiana
Littleyork,01/01/1904,Indiana
Lizton,11/01/1901,Indiana
Logansport,07/05/1899,Indiana
Loogootee,12/01/1902,Indiana
Loree,08/01/1902,Indiana
Losantville,11/01/1900,Indiana
Lowell,10/15/1900,Indiana
Lucerne,09/15/1903,Indiana
Lynn,11/01/1900,Indiana
Lynnville,12/15/1903,Indiana
Lyons,04/01/1903,Indiana
Lyons Station,07/15/1903,Indiana
Macy,05/01/1900,Indiana
Madison,07/05/1899,Indiana
Magley,12/15/1904,Indiana
Malottpark,06/01/1901,Indiana
Manilla,10/15/1900,Indiana
Marion,09/18/1899,Indiana
Markle,11/01/1900,Indiana
Markleville,02/15/1902,Indiana
Marshall,06/02/1902,Indiana
Marshfield,07/01/1902,Indiana
Martinsville,10/15/1900,Indiana
Marysville,03/02/1903,Indiana
Mathews,11/01/1900,Indiana
Mays,07/15/1903,Indiana
Mc Cordsville,08/01/1902,Indiana
Mc Coysburg,07/01/1904,Indiana
Mc Cutchanville,03/02/1903,Indiana
Mc Grawsville,03/01/1904,Indiana
Medaryville,12/01/1903,Indiana
Medora,04/01/1903,Indiana
Mellott,07/01/1902,Indiana
Memphis,01/01/1904,Indiana
Mentone,04/01/1902,Indiana
Mexico,03/01/1904,Indiana
Mexico,07/01/1903,Indiana
Miami,03/01/1904,Indiana
Michigan City,09/15/1900,Indiana
Michigantown,12/15/1903,Indiana
Middlebury,11/01/1900,Indiana
Middletown,10/15/1900,Indiana
Milan,10/01/1902,Indiana
Milford,11/15/1900,Indiana
Millcreek,09/01/1903,Indiana
Millersburg,04/01/1902,Indiana
Millgrove,11/01/1902,Indiana
Milroy,06/02/1902,Indiana
Milton,11/01/1900,Indiana
Mishawaka,10/01/1900,Indiana
Mitchell,09/01/1903,Indiana
Modoc,12/15/1900,Indiana
Monon,10/15/1903,Indiana
Monroe ,02/01/1904,Indiana
Monroe City,11/02/1903,Indiana
Monroeville,12/15/1903,Indiana
Monterey,09/01/1902,Indiana
Montezuma,06/02/1902,Indiana
Montgomery,12/01/1902,Indiana
Monticello,07/01/1902,Indiana
Montmorenci,10/15/1902,Indiana
Montpelier,10/15/1900,Indiana
Mooreland,09/02/1901,Indiana
Moores Hill,09/15/1904,Indiana
Mooresville,02/01/1902,Indiana
Morgantown,04/01/1902,Indiana
Morocco,01/01/1904,Indiana
Morris,04/15/1904,Indiana
Morris,08/15/1904,Indiana
Morristown,09/01/1902,Indiana
Mount Comfort,07/01/1903,Indiana
Mount Summit,03/01/1904,Indiana
Mount Vernon,02/01/1902,Indiana
Mulberry,11/01/1900,Indiana
Muncie,02/01/1898,Indiana
Nabb,12/15/1903,Indiana
Napoleon,10/15/1904,Indiana
Nappanee,06/18/1900,Indiana
Nashville,12/01/1904,Indiana
Needham,10/15/1903,Indiana
New Albany,09/01/1903,Indiana
New Augusta,09/01/1900,Indiana
New Carlisle,02/01/1902,Indiana
New Harmony,07/15/1902,Indiana
New Haven,11/01/1900,Indiana
New Lebanon,05/02/1904,Indiana
New Lisbon,03/01/1904,Indiana
New Middletown,09/15/1904,Indiana
New Palestine,11/01/1901,Indiana
