Name,Date,State
Fontana,05/01/1902,Kansas
Formosa,09/02/1901,Kansas
Fort Scott,03/15/1901,Kansas
Frankfort,10/01/1900,Kansas
Frederic,11/16/1903,Kansas
Fredonia,08/01/1901,Kansas
Freeport,09/01/1904,Kansas
Fulton,11/01/1901,Kansas
Furley,10/01/1903,Kansas
Furley,12/15/1903,Kansas
Galena,10/01/1901,Kansas
Galesburg,07/15/1904,Kansas
Galva,02/01/1902,Kansas
Garden City,02/15/1904,Kansas
Gardenplain,07/15/1904,Kansas
Gardner,04/15/1901,Kansas
Garland,10/01/1902,Kansas
Garnett,09/15/1900,Kansas
Garrison,11/15/1904,Kansas
Gas,10/01/1904,Kansas
Gaylord,04/15/1904,Kansas
Geneseo,10/01/1903,Kansas
Geneva,11/16/1903,Kansas
Geuda Springs,07/15/1902,Kansas
Girard,08/15/1900,Kansas
Glasco,04/01/1903,Kansas
Glenelder,07/01/1901,Kansas
Goddard,10/15/1903,Kansas
Goessel,11/15/1904,Kansas
Goff,07/01/1901,Kansas
Grantville,07/01/1901,Kansas
Greatbend,09/01/1903,Kansas
Greeley,09/01/1902,Kansas
Green,07/01/1903,Kansas
Greenleaf,02/01/1902,Kansas
Greenwich,07/01/1901,Kansas
Grenola,12/15/1903,Kansas
Gridley,12/15/1903,Kansas
Gypsum,09/15/1903,Kansas
Haddam,07/01/1903,Kansas
Halls Summit,02/01/1902,Kansas
Halstead,08/01/1901,Kansas
Hamlin,04/01/1902,Kansas
Hanover,03/01/1904,Kansas
Harding,11/01/1904,Kansas
Harlan,06/01/1904,Kansas
Harper,12/01/1902,Kansas
Harris,08/15/1904,Kansas
Hartford,04/15/1901,Kansas
Harveyville,02/15/1904,Kansas
Haven,10/01/1903,Kansas
Havensville,02/02/1903,Kansas
Haviland,11/01/1904,Kansas
Hazelton,11/01/1904,Kansas
Hepler,02/15/1904,Kansas
Herndon,12/01/1904,Kansas
Herrington,09/01/1902,Kansas
Hesston,10/01/1903,Kansas
Hiattville,09/01/1902,Kansas
Hiawatha,09/15/1900,Kansas
Highland Station,04/01/1903,Kansas
Hillsboro,12/01/1903,Kansas
Hillsdale,06/15/1904,Kansas
Hoisington,08/15/1904,Kansas
Hollenberg,05/16/1904,Kansas
Hollis,07/01/1903,Kansas
Holton,08/15/1900,Kansas
Holyrood,07/15/1904,Kansas
Home,10/01/1900,Kansas
Homewood,09/15/1903,Kansas
Hooser,11/15/1904,Kansas
Hope,01/15/1904,Kansas
Horton,10/15/1900,Kansas
Howard,09/01/1902,Kansas
Hoyt,11/01/1900,Kansas
Hudson,07/15/1904,Kansas
Humboldt,12/02/1901,Kansas
Hunnewell,07/15/1902,Kansas
Hunter,03/01/1904,Kansas
Huron,12/01/1902,Kansas
Hutchinson,09/15/1900,Kansas
Independent,12/15/1900,Kansas
Inman,02/01/1902,Kansas
Iola ,12/02/1901,Kansas
Irving,10/15/1901,Kansas
Isabel,07/15/1904,Kansas
Jamestown,10/01/1900,Kansas
Jarbalo,11/02/1903,Kansas
Jefferson,08/15/1904,Kansas
Jewell,08/01/1899,Kansas
Junction City,01/01/1904,Kansas
Kansas City,11/01/1902,Kansas
Keats,09/01/1904,Kansas
Kelly,04/01/1904,Kansas
Kensington,10/01/1901,Kansas
Kincaid,10/01/1902,Kansas
Kingman,08/01/1901,Kansas
Kiowa,10/01/1903,Kansas
Kipp,10/15/1904,Kansas
Kirwin,11/01/1902,Kansas
La Cygne,10/01/1901,Kansas
Labette,12/01/1904,Kansas
Lafontaine,04/15/1904,Kansas
Laharpe,10/01/1904,Kansas
Lancaster,07/01/1902,Kansas
Lane ,07/01/1902,Kansas
Langdon,11/02/1903,Kansas
Larned,08/15/1904,Kansas
Latham,05/16/1904,Kansas
Lawrence,10/15/1900,Kansas
Leavenworth,01/02/1901,Kansas
Lebanon,09/01/1902,Kansas
Lebo,02/01/1902,Kansas
Lecompton,03/01/1902,Kansas
Leloup,10/15/1904,Kansas
Lenexa,10/09/1899,Kansas
Lenora,09/15/1903,Kansas
Leon,09/01/1902,Kansas
Leona,05/01/1903,Kansas
Leonardville,04/01/1904,Kansas
Leroy,10/01/1902,Kansas
Liberty,10/01/1902,Kansas
Lincoln,10/01/1901,Kansas
Lincolnville,10/01/1903,Kansas
Lindsborg,10/01/1903,Kansas
Linn,07/01/1903,Kansas
Linwood,10/02/1899,Kansas
Little River,11/16/1903,Kansas
Logan,11/02/1903,Kansas
Lone Star,10/01/1902,Kansas
Long Island,07/01/1902,Kansas
Longford,03/01/1904,Kansas
Lost Springs,10/01/1903,Kansas
Louisburg,10/02/1899,Kansas
Lowemont,04/01/1903,Kansas
Lucas,01/01/1904,Kansas
Luray,06/15/1904,Kansas
Lyndon,10/15/1900,Kansas
Lyons,10/01/1900,Kansas
Madison,02/01/1902,Kansas
Mahaska,08/01/1904,Kansas
Maize,10/15/1903,Kansas
Manchester,08/15/1904,Kansas
Manhattan,08/01/1899,Kansas
Mankato,03/15/1900,Kansas
Maplehill,05/15/1901,Kansas
Mapleton,06/15/1904,Kansas
Marion,07/01/1901,Kansas
Marquette,02/01/1902,Kansas
Marvin,05/16/1904,Kansas
Marysville,12/04/1899,Kansas
Mastin,11/01/1902,Kansas
Mayetta,07/01/1901,Kansas
Mayfield,07/15/1902,Kansas
McCune,05/15/1901,Kansas
McLouth,03/15/1900,Kansas
McPherson,02/01/1902,Kansas
Media,10/01/1902,Kansas
Melvern,09/01/1902,Kansas
Mentor,07/01/1903,Kansas
Meriden,09/18/1899,Kansas
Merriam,10/23/1899,Kansas
Michigan Valley,03/01/1904,Kansas
Milan,07/15/1902,Kansas
Milford,04/01/1904,Kansas
Milo,09/01/1902,Kansas
Milton,07/15/1902,Kansas
Miltonvale,01/15/1904,Kansas
Mineral Point,04/01/1904,Kansas
Mineral Point,08/15/1904,Kansas
Minneapolis,10/01/1901,Kansas
Moline,12/01/1903,Kansas
Monrovia,07/01/1902,Kansas
Montrose ,08/01/1901,Kansas
Moran,12/02/1901,Kansas
Morehead,02/15/1904,Kansas
Morganville,09/01/1900,Kansas
Morrill,02/01/1902,Kansas
Morrowville,07/01/1903,Kansas
Morse,11/01/1902,Kansas
Mound City,10/01/1902,Kansas
Mound Valley,04/01/1904,Kansas
Moundridge,08/01/1901,Kansas
Mounthope,10/15/1903,Kansas
Mulberry,08/01/1901,Kansas
Mulvane,07/15/1902,Kansas
Munden,11/16/1903,Kansas
Muscotah,11/01/1902,Kansas
Narka,09/15/1903,Kansas
Natoma,11/15/1904,Kansas
Neadesha,08/01/1901,Kansas
Neal,02/02/1903,Kansas
Neosho Rapids,06/01/1904,Kansas
Netawaka,07/01/1902,Kansas
New Albany,12/15/1903,Kansas
New Cambria,07/01/1903,Kansas
New Murdock,09/01/1903,Kansas
Newton,09/15/1900,Kansas
Nickerson,11/16/1903,Kansas
Norcatur,01/15/1904,Kansas
Northbranch,09/15/1903,Kansas
Norton,04/01/1902,Kansas
Nortonville,08/15/1900,Kansas
Norwich,08/01/1904,Kansas
Oakhill,04/01/1904,Kansas
Oatville,10/15/1903,Kansas
Oberlin,10/01/1901,Kansas
Ocheltree,04/01/1904,Kansas
Ogden,04/01/1904,Kansas
Oketo,12/15/1903,Kansas
Olathe,11/01/1900,Kansas
Olivet,09/01/1902,Kansas
Olmitz,08/15/1904,Kansas
Olpe,01/01/1904,Kansas
Olsburg,02/02/1903,Kansas
Onaga,05/15/1901,Kansas
Oneida,07/01/1902,Kansas
Opolis,07/01/1901,Kansas
Oronoque,02/01/1904,Kansas
Osage City,03/15/1900,Kansas
Osawatomie,04/03/1899,Kansas
Osborne,04/01/1902,Kansas
Oskaloosa,09/15/1900,Kansas
Oswego,08/01/1903,Kansas
Otsego,09/01/1902,Kansas
Ottawa,07/23/1900,Kansas
Overbrook,02/01/1902,Kansas
Oxford,07/15/1902,Kansas
Ozawkie,11/01/1900,Kansas
Palmer,07/15/1903,Kansas
Paola,03/15/1900,Kansas
Parker,09/01/1902,Kansas
Parkerville,11/01/1904,Kansas
Parsons,11/01/1901,Kansas
Partridge,10/01/1901,Kansas
Pawnee Rock,08/15/1904,Kansas
Pawnee Station,10/01/1904,Kansas
Paxico,07/01/1901,Kansas
Peabody,08/01/1901,Kansas
Peck,07/15/1902,Kansas
Penalosa,02/15/1904,Kansas
Perry,06/01/1901,Kansas
Perth,07/15/1902,Kansas
Peru,09/01/1903,Kansas
Phillipsburg,10/01/1901,Kansas
Piedmont,01/15/1904,Kansas
Piper,03/15/1900,Kansas
Piqua,09/15/1904,Kansas
Pittsburg,06/01/1901,Kansas
Plainville,12/01/1904,Kansas
Pleasanton,07/01/1901,Kansas
Plevna,10/01/1900,Kansas
Plymouth,05/02/1904,Kansas
Pomona,02/01/1902,Kansas
Portis,02/01/1902,Kansas
Portland,07/15/1902,Kansas
Potter,12/15/1900,Kansas
Potwin,06/15/1904,Kansas
Powhattan,06/15/1904,Kansas
Prairieview,10/15/1903,Kansas
Pratt,11/02/1903,Kansas
Prescott,10/01/1902,Kansas
Preston,06/15/1904,Kansas
Pretty Prairie,07/01/1904,Kansas
Princeton,02/01/1902,Kansas
Quenemo,10/01/1902,Kansas
Quincy,04/15/1904,Kansas
Rago,07/01/1904,Kansas
Ramona,11/15/1904,Kansas
Randall,03/15/1900,Kansas
Randolph,03/01/1904,Kansas
Rantoul,01/01/1902,Kansas
Raymond,11/02/1903,Kansas
Reading,07/23/1900,Kansas
Reamsville,10/01/1903,Kansas
Redfield,09/01/1902,Kansas
Reece,12/01/1904,Kansas
Republic,10/01/1900,Kansas
Reserve,05/01/1903,Kansas
Rice,01/15/1904,Kansas
Richland,12/01/1900,Kansas
Richmond,02/01/1902,Kansas
Riley,09/01/1903,Kansas
Riverdale,07/15/1902,Kansas
Robinson,07/01/1901,Kansas
Rock,04/01/1904,Kansas
Rome,07/15/1902,Kansas
Rosalia,12/01/1904,Kansas
Rose,01/15/1904,Kansas
Rosehill,10/15/1903,Kansas
Rossville,12/15/1900,Kansas
Roxbury,11/16/1903,Kansas
Sabetha,12/15/1900,Kansas
Saffordville,05/01/1903,Kansas
Saint George,07/01/1903,Kansas
Saint John,06/15/1904,Kansas
Saint Marys,02/01/1904,Kansas
Saint Paul,11/01/1901,Kansas
Salina,02/01/1902,Kansas
Savonburg,12/15/1903,Kansas
Sawyer,08/01/1904,Kansas
Scandia,03/15/1900,Kansas
Scottsville,10/01/1900,Kansas
Scranton,09/02/1901,Kansas
Sedan,05/02/1904,Kansas
Sedgwick,10/01/1900,Kansas
Selma,09/01/1904,Kansas
Seneca,01/02/1901,Kansas
Severance,07/01/1902,Kansas
Severy,03/02/1903,Kansas
Seward,08/15/1904,Kansas
Sharon,08/15/1904,Kansas
Silver Lake,01/15/1901,Kansas
Simpson,02/01/1902,Kansas
Smith Center,11/01/1900,Kansas
Smolan,02/01/1902,Kansas
Soldier,02/15/1901,Kansas
Solomon,10/01/1900,Kansas
South Haven,07/15/1902,Kansas
Speed,11/01/1904,Kansas
Springhill,07/01/1901,Kansas
Stafford,08/01/1901,Kansas
Stark,10/15/1903,Kansas
Sterling,08/01/1901,Kansas
Stockdale,03/01/1904,Kansas
Stockton,02/15/1904,Kansas
Strawn,01/01/1904,Kansas
Summerfield,12/15/1903,Kansas
Sylva,10/15/1903,Kansas
Sylvan Grove,07/01/1902,Kansas
Talmage,08/01/1903,Kansas
Tampa,10/01/1903,Kansas
Tecumseh,07/05/1899,Kansas
Tescott,02/01/1904,Kansas
Thayer,07/01/1901,Kansas
Tipton,08/15/1904,Kansas
Tonganoxie,03/15/1900,Kansas
Topeka,07/05/1899,Kansas
Toronto,02/02/1903,Kansas
Towanda,10/01/1902,Kansas
Troy,08/01/1901,Kansas
Turon,11/02/1903,Kansas
Udall,07/15/1902,Kansas
Uniontown,09/01/1902,Kansas
Valeda,12/01/1904,Kansas
Valencia,07/01/1903,Kansas
Valley Center,08/01/1901,Kansas
Valley Falls,09/18/1899,Kansas
Vassar,11/01/1902,Kansas
Vermillion,02/01/1902,Kansas
Vernon,02/02/1903,Kansas
Vesper,03/01/1904,Kansas
Vliets,02/01/1902,Kansas
Wakarusa,11/01/1900,Kansas
Wakefield,02/01/1902,Kansas
Walda ,02/01/1902,Kansas
Waldo,01/01/1904,Kansas
Wallula,01/15/1904,Kansas
Walnut,09/02/1901,Kansas
Walton,10/15/1904,Kansas
Wamego,03/02/1903,Kansas
Washington,10/01/1900,Kansas
Waterville,10/15/1900,Kansas
Wathena,07/01/1902,Kansas
Wauneta,11/15/1904,Kansas
Waverly,02/01/1902,Kansas
Wayne,04/01/1904,Kansas
Wayside,04/15/1904,Kansas
Webber,10/01/1903,Kansas
Webster,12/01/1904,Kansas
Weir,10/01/1903,Kansas
Wellington,07/15/1902,Kansas
Wells,03/01/1904,Kansas
Wellsville,11/01/1900,Kansas
Westmoreland,07/01/1903,Kansas
Westphalia,09/01/1903,Kansas
Wetmore,07/01/1903,Kansas
White City,02/01/1902,Kansas
White Water,07/01/1902,Kansas
Whitecloud,11/01/1902,Kansas
Whiting,11/15/1900,Kansas
Wichita,10/01/1900,Kansas
Wilder,03/02/1903,Kansas
Williamsburg,09/15/1903,Kansas
Willis,04/01/1903,Kansas
Wilmot,12/01/1904,Kansas
Wilsey,03/01/1904,Kansas
Wilson,05/01/1902,Kansas
Winchester,12/01/1900,Kansas
Windom,02/01/1902,Kansas
Winfield,09/02/1901,Kansas
Winkler,09/01/1904,Kansas
Woodston,08/15/1904,Kansas
Yates Center,02/01/1902,Kansas
Zeandale,03/01/1904,Kansas
Zenith,08/01/1904,Kansas
