Name,Date,State
Boise,05/14/1900,Idaho
Caldwell,11/01/1900,Idaho
Coeur D’ Alene,11/01/1904,Idaho
Emmett,12/15/1903,Idaho
Genesee,12/02/1901,Idaho
Idaho Falls,07/01/1903,Idaho
Kendrick,09/15/1903,Idaho
Meridian,07/01/1903,Idaho
Middleton,12/15/1903,Idaho
Mohler,07/01/1903,Idaho
Moscow,04/14/1900,Idaho
New Plymouth,06/01/1904,Idaho
Nezperce,10/01/1901,Idaho
Payette,01/15/1901,Idaho
Rathdrum,12/15/1903,Idaho
Troy,07/01/1903,Idaho
Weiser,01/15/1901,Idaho
